Hash,Refatoração,Descrição
eb6b3c4ff2094b9f22523482031f81276e0a892d,MOVE, MOVE	{Method main(String[]) at GraphTheory2/SteinerTree.java:121}	{Method main(String[]) at GraphTheory/SteinerTree.java:121}) MOVE({SteinerTree main(String[])}  {SteinerTree main(String[])}),
e45d7fef7b5334f136c521c0a069675f58aa7a03,INTERNAL_MOVE, INTERNAL_MOVE	{Method buildTree(List  TreeNode) at src/main/java/com/williamfiset/algorithms/graphtheory/treealgorithms/LowestCommonAncestor.java:65}	{Method buildTree(List  TreeNode) at src/main/java/com/williamfiset/algorithms/graphtheory/treealgorithms/LowestCommonAncestor.java:59}) INTERNAL_MOVE({com.williamfiset.algorithms.graphtheory.treealgorithms.LowestCommonAncestor buildTree(List  TreeNode)}  {com.williamfiset.algorithms.graphtheory.treealgorithms.LowestCommonAncestor TreeNode buildTree(List  TreeNode)}),
e45d7fef7b5334f136c521c0a069675f58aa7a03,INTERNAL_MOVE, INTERNAL_MOVE	{Method rootTree(List  int) at src/main/java/com/williamfiset/algorithms/graphtheory/treealgorithms/LowestCommonAncestor.java:59}	{Method rootTree(List  int) at src/main/java/com/williamfiset/algorithms/graphtheory/treealgorithms/LowestCommonAncestor.java:53}) INTERNAL_MOVE({com.williamfiset.algorithms.graphtheory.treealgorithms.LowestCommonAncestor rootTree(List  int)}  {com.williamfiset.algorithms.graphtheory.treealgorithms.LowestCommonAncestor TreeNode rootTree(List  int)}),
2030e95deef2797b71c51722096d3387c8f4c751,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method dijkstra(Map  int  int) at com/williamfiset/algorithms/graphtheory/DijkstrasShortestPathAllNodesAdjacencyList.java:44}	{Method dijkstra() at com/williamfiset/algorithms/graphtheory/DijkstrasShortestPathAllNodesAdjacencyList.java:113}) CHANGE_SIGNATURE({com.williamfiset.algorithms.graphtheory.DijkstrasShortestPathAllNodesAdjacencyList dijkstra(Map  int  int)}  {com.williamfiset.algorithms.graphtheory.DijkstrasShortestPathAllNodesAdjacencyList dijkstra()}),
2bce6d01ced4878d7d870b1fac6dfb3578b9bfe5,EXTRACT, EXTRACT	{Method main(String[]) at src/main/java/com/williamfiset/algorithms/dp/MinimumWeightPerfectMatching.java:143}	{Method test2() at src/main/java/com/williamfiset/algorithms/dp/MinimumWeightPerfectMatching.java:224}) EXTRACT({com.williamfiset.algorithms.dp.MinimumWeightPerfectMatching main(String[])}  {com.williamfiset.algorithms.dp.MinimumWeightPerfectMatching test2()}),
1610d00ee78e9a3f6a8f6d286c44cc4cbcbf3ec6,EXTRACT_MOVE, EXTRACT_MOVE	{Method dfs(int  long) at com/williamfiset/algorithms/graphtheory/networkflow/examples/CapacityScalingExample.java:211}	{Method visited(int) at com/williamfiset/algorithms/graphtheory/networkflow/examples/CapacityScalingExample.java:155}) EXTRACT_MOVE({com.williamfiset.algorithms.graphtheory.networkflow.examples.CapacityScalingExample CapacityScalingSolver dfs(int  long)}  {com.williamfiset.algorithms.graphtheory.networkflow.examples.CapacityScalingExample NetworkFlowSolverBase visited(int)}),
1610d00ee78e9a3f6a8f6d286c44cc4cbcbf3ec6,EXTRACT_MOVE, EXTRACT_MOVE	{Method dfs(int  long) at com/williamfiset/algorithms/graphtheory/networkflow/examples/CapacityScalingExample.java:211}	{Method visit(int) at com/williamfiset/algorithms/graphtheory/networkflow/examples/CapacityScalingExample.java:150}) EXTRACT_MOVE({com.williamfiset.algorithms.graphtheory.networkflow.examples.CapacityScalingExample CapacityScalingSolver dfs(int  long)}  {com.williamfiset.algorithms.graphtheory.networkflow.examples.CapacityScalingExample NetworkFlowSolverBase visit(int)}),
1610d00ee78e9a3f6a8f6d286c44cc4cbcbf3ec6,EXTRACT_MOVE, EXTRACT_MOVE	{Method solve() at com/williamfiset/algorithms/graphtheory/networkflow/examples/CapacityScalingExample.java:192}	{Method markAllNodesAsUnvisited() at com/williamfiset/algorithms/graphtheory/networkflow/examples/CapacityScalingExample.java:161}) EXTRACT_MOVE({com.williamfiset.algorithms.graphtheory.networkflow.examples.CapacityScalingExample CapacityScalingSolver solve()}  {com.williamfiset.algorithms.graphtheory.networkflow.examples.CapacityScalingExample NetworkFlowSolverBase markAllNodesAsUnvisited()}),
93c792d048b1f469aef27840c9097a5c1910a509,RENAME, RENAME	{Class MaxSlidingWindowTester at Other/SlidingWindowMaximum.java:66}	{Class SlidingWindowMaximumTest at Other/tests/SlidingWindowMaximumTest.java:5}) RENAME({MaxSlidingWindowTester}  {SlidingWindowMaximumTest}),
4036daa101bb11d4da1ccad1dd0c5e950918b85e,MOVE, MOVE	{Class PT at com/williamfiset/algorithms/geometry/ClosestPairOfPoints.java:15}	{Class PT at com/williamfiset/algorithms/geometry/ClosestPairOfPoints.java:17}) MOVE({com.williamfiset.algorithms.geometry.PT}  {com.williamfiset.algorithms.geometry.ClosestPairOfPoints PT}),
4036daa101bb11d4da1ccad1dd0c5e950918b85e,RENAME, RENAME	{Class CoplanarPointsTest at com/williamfiset/algorithms/geometry/CoplanarPointsTest.java:12}	{Class CoplanarPoints at com/williamfiset/algorithms/geometry/CoplanarPoints.java:12}) RENAME({com.williamfiset.algorithms.geometry.CoplanarPointsTest}  {com.williamfiset.algorithms.geometry.CoplanarPoints}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class BinaryHeapQuickRemovalsTest at src/test/java/javatests/com/williamfiset/algorithms/datastructures/priorityqueue/BinaryHeapQuickRemovalsTest.java:12}	{Class BinaryHeapQuickRemovalsTest at src/test/java/com/williamfiset/algorithms/datastructures/priorityqueue/BinaryHeapQuickRemovalsTest.java:12}) MOVE({javatests.com.williamfiset.algorithms.datastructures.priorityqueue.BinaryHeapQuickRemovalsTest}  {com.williamfiset.algorithms.datastructures.priorityqueue.BinaryHeapQuickRemovalsTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class FenwickTreeRangeUpdatePointQueryTest at src/test/java/javatests/com/williamfiset/algorithms/datastructures/fenwicktree/FenwickTreeRangeUpdatePointQueryTest.java:9}	{Class FenwickTreeRangeUpdatePointQueryTest at src/test/java/com/williamfiset/algorithms/datastructures/fenwicktree/FenwickTreeRangeUpdatePointQueryTest.java:9}) MOVE({javatests.com.williamfiset.algorithms.datastructures.fenwicktree.FenwickTreeRangeUpdatePointQueryTest}  {com.williamfiset.algorithms.datastructures.fenwicktree.FenwickTreeRangeUpdatePointQueryTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class ArticulationPointsAdjacencyListTest at src/test/java/javatests/com/williamfiset/algorithms/graphtheory/ArticulationPointsAdjacencyListTest.java:9}	{Class ArticulationPointsAdjacencyListTest at src/test/java/com/williamfiset/algorithms/graphtheory/ArticulationPointsAdjacencyListTest.java:9}) MOVE({javatests.com.williamfiset.algorithms.graphtheory.ArticulationPointsAdjacencyListTest}  {com.williamfiset.algorithms.graphtheory.ArticulationPointsAdjacencyListTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class AVLTreeTest at src/test/java/javatests/com/williamfiset/algorithms/datastructures/balancedtree/AVLTreeTest.java:13}	{Class AVLTreeTest at src/test/java/com/williamfiset/algorithms/datastructures/balancedtree/AVLTreeTest.java:13}) MOVE({javatests.com.williamfiset.algorithms.datastructures.balancedtree.AVLTreeTest}  {com.williamfiset.algorithms.datastructures.balancedtree.AVLTreeTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class BinarySearchTreeTest at src/test/java/javatests/com/williamfiset/algorithms/datastructures/binarysearchtree/BinarySearchTreeTest.java:85}	{Class BinarySearchTreeTest at src/test/java/com/williamfiset/algorithms/datastructures/binarysearchtree/BinarySearchTreeTest.java:85}) MOVE({javatests.com.williamfiset.algorithms.datastructures.binarysearchtree.BinarySearchTreeTest}  {com.williamfiset.algorithms.datastructures.binarysearchtree.BinarySearchTreeTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class ConvexHullMonotoneChainsAlgorithmTest at src/test/java/javatests/com/williamfiset/algorithms/geometry/ConvexHullMonotoneChainsAlgorithmTest.java:11}	{Class ConvexHullMonotoneChainsAlgorithmTest at src/test/java/com/williamfiset/algorithms/geometry/ConvexHullMonotoneChainsAlgorithmTest.java:11}) MOVE({javatests.com.williamfiset.algorithms.geometry.ConvexHullMonotoneChainsAlgorithmTest}  {com.williamfiset.algorithms.geometry.ConvexHullMonotoneChainsAlgorithmTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class HashTableDoubleHashingTest at src/test/java/javatests/com/williamfiset/algorithms/datastructures/hashtable/HashTableDoubleHashingTest.java:11}	{Class HashTableDoubleHashingTest at src/test/java/com/williamfiset/algorithms/datastructures/hashtable/HashTableDoubleHashingTest.java:11}) MOVE({javatests.com.williamfiset.algorithms.datastructures.hashtable.HashTableDoubleHashingTest}  {com.williamfiset.algorithms.datastructures.hashtable.HashTableDoubleHashingTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class BridgesAdjacencyListIterativeTest at src/test/java/javatests/com/williamfiset/algorithms/graphtheory/BridgesAdjacencyListIterativeTest.java:11}	{Class BridgesAdjacencyListIterativeTest at src/test/java/com/williamfiset/algorithms/graphtheory/BridgesAdjacencyListIterativeTest.java:11}) MOVE({javatests.com.williamfiset.algorithms.graphtheory.BridgesAdjacencyListIterativeTest}  {com.williamfiset.algorithms.graphtheory.BridgesAdjacencyListIterativeTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class InterpolationSearchTest at src/test/java/javatests/com/williamfiset/algorithms/search/InterpolationSearchTest.java:8}	{Class InterpolationSearchTest at src/test/java/com/williamfiset/algorithms/search/InterpolationSearchTest.java:8}) MOVE({javatests.com.williamfiset.algorithms.search.InterpolationSearchTest}  {com.williamfiset.algorithms.search.InterpolationSearchTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class MinimumWeightPerfectMatchingTest at src/test/java/javatests/com/williamfiset/algorithms/dp/MinimumWeightPerfectMatchingTest.java:9}	{Class MinimumWeightPerfectMatchingTest at src/test/java/com/williamfiset/algorithms/dp/MinimumWeightPerfectMatchingTest.java:9}) MOVE({javatests.com.williamfiset.algorithms.dp.MinimumWeightPerfectMatchingTest}  {com.williamfiset.algorithms.dp.MinimumWeightPerfectMatchingTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class NarrowArtGalleryRecursive at src/main/java/com/williamfiset/algorithms/dp/examples/NarrowArtGalleryRecursive.java:3}	{Class NarrowArtGalleryRecursive at src/main/java/com/williamfiset/algorithms/dp/examples/NarrowArtGalleryRecursive.java:5}) MOVE({NarrowArtGalleryRecursive}  {com.williamfiset.algorithms.dp.examples.NarrowArtGalleryRecursive}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class TravelingSalesmanProblemTest at src/test/java/javatests/com/williamfiset/algorithms/graphtheory/TravelingSalesmanProblemTest.java:11}	{Class TravelingSalesmanProblemTest at src/test/java/com/williamfiset/algorithms/graphtheory/TravelingSalesmanProblemTest.java:11}) MOVE({javatests.com.williamfiset.algorithms.graphtheory.TravelingSalesmanProblemTest}  {com.williamfiset.algorithms.graphtheory.TravelingSalesmanProblemTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class HashTableQuadraticProbingTest at src/test/java/javatests/com/williamfiset/algorithms/datastructures/hashtable/HashTableQuadraticProbingTest.java:9}	{Class HashTableQuadraticProbingTest at src/test/java/com/williamfiset/algorithms/datastructures/hashtable/HashTableQuadraticProbingTest.java:9}) MOVE({javatests.com.williamfiset.algorithms.datastructures.hashtable.HashTableQuadraticProbingTest}  {com.williamfiset.algorithms.datastructures.hashtable.HashTableQuadraticProbingTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class TwoSatSolverAdjacencyListTest at src/test/java/javatests/com/williamfiset/algorithms/graphtheory/TwoSatSolverAdjacencyListTest.java:9}	{Class TwoSatSolverAdjacencyListTest at src/test/java/com/williamfiset/algorithms/graphtheory/TwoSatSolverAdjacencyListTest.java:9}) MOVE({javatests.com.williamfiset.algorithms.graphtheory.TwoSatSolverAdjacencyListTest}  {com.williamfiset.algorithms.graphtheory.TwoSatSolverAdjacencyListTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class TarjanSccSolverAdjacencyListTest at src/test/java/javatests/com/williamfiset/algorithms/graphtheory/TarjanSccSolverAdjacencyListTest.java:10}	{Class TarjanSccSolverAdjacencyListTest at src/test/java/com/williamfiset/algorithms/graphtheory/TarjanSccSolverAdjacencyListTest.java:10}) MOVE({javatests.com.williamfiset.algorithms.graphtheory.TarjanSccSolverAdjacencyListTest}  {com.williamfiset.algorithms.graphtheory.TarjanSccSolverAdjacencyListTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class RootingTreeTest at src/test/java/javatests/com/williamfiset/algorithms/graphtheory/treealgorithms/RootingTreeTest.java:10}	{Class RootingTreeTest at src/test/java/com/williamfiset/algorithms/graphtheory/treealgorithms/RootingTreeTest.java:10}) MOVE({javatests.com.williamfiset.algorithms.graphtheory.treealgorithms.RootingTreeTest}  {com.williamfiset.algorithms.graphtheory.treealgorithms.RootingTreeTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class SegmentTreeWithPointersTest at src/test/java/javatests/com/williamfiset/algorithms/datastructures/segmenttree/SegmentTreeWithPointersTest.java:10}	{Class SegmentTreeWithPointersTest at src/test/java/com/williamfiset/algorithms/datastructures/segmenttree/SegmentTreeWithPointersTest.java:10}) MOVE({javatests.com.williamfiset.algorithms.datastructures.segmenttree.SegmentTreeWithPointersTest}  {com.williamfiset.algorithms.datastructures.segmenttree.SegmentTreeWithPointersTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class BloomFilterTest at src/test/java/javatests/com/williamfiset/algorithms/datastructures/bloomfilter/BloomFilterTest.java:13}	{Class BloomFilterTest at src/test/java/com/williamfiset/algorithms/datastructures/bloomfilter/BloomFilterTest.java:13}) MOVE({javatests.com.williamfiset.algorithms.datastructures.bloomfilter.BloomFilterTest}  {com.williamfiset.algorithms.datastructures.bloomfilter.BloomFilterTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class BreadthFirstSearchAdjacencyListIterativeTest at src/test/java/javatests/com/williamfiset/algorithms/graphtheory/BreadthFirstSearchAdjacencyListIterativeTest.java:18}	{Class BreadthFirstSearchAdjacencyListIterativeTest at src/test/java/com/williamfiset/algorithms/graphtheory/BreadthFirstSearchAdjacencyListIterativeTest.java:18}) MOVE({javatests.com.williamfiset.algorithms.graphtheory.BreadthFirstSearchAdjacencyListIterativeTest}  {com.williamfiset.algorithms.graphtheory.BreadthFirstSearchAdjacencyListIterativeTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class SplayTreeTest at src/test/java/javatests/com/williamfiset/algorithms/datastructures/binarysearchtree/SplayTreeTest.java:8}	{Class SplayTreeTest at src/test/java/com/williamfiset/algorithms/datastructures/binarysearchtree/SplayTreeTest.java:10}) MOVE({SplayTreeTest}  {com.williamfiset.algorithms.datastructures.binarysearchtree.SplayTreeTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class StackTest at src/test/java/javatests/com/williamfiset/algorithms/datastructures/stack/StackTest.java:10}	{Class StackTest at src/test/java/com/williamfiset/algorithms/datastructures/stack/StackTest.java:10}) MOVE({javatests.com.williamfiset.algorithms.datastructures.stack.StackTest}  {com.williamfiset.algorithms.datastructures.stack.StackTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class FloydWarshallSolverTest at src/test/java/javatests/com/williamfiset/algorithms/graphtheory/FloydWarshallSolverTest.java:11}	{Class FloydWarshallSolverTest at src/test/java/com/williamfiset/algorithms/graphtheory/FloydWarshallSolverTest.java:11}) MOVE({javatests.com.williamfiset.algorithms.graphtheory.FloydWarshallSolverTest}  {com.williamfiset.algorithms.graphtheory.FloydWarshallSolverTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class SteinerTreeTest at src/test/java/javatests/com/williamfiset/algorithms/graphtheory/SteinerTreeTest.java:9}	{Class SteinerTreeTest at src/test/java/com/williamfiset/algorithms/graphtheory/SteinerTreeTest.java:9}) MOVE({javatests.com.williamfiset.algorithms.graphtheory.SteinerTreeTest}  {com.williamfiset.algorithms.graphtheory.SteinerTreeTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class TestTreeNode at src/test/java/javatests/com/williamfiset/algorithms/datastructures/binarysearchtree/BinarySearchTreeTest.java:17}	{Class TestTreeNode at src/test/java/com/williamfiset/algorithms/datastructures/binarysearchtree/BinarySearchTreeTest.java:17}) MOVE({javatests.com.williamfiset.algorithms.datastructures.binarysearchtree.TestTreeNode}  {com.williamfiset.algorithms.datastructures.binarysearchtree.TestTreeNode}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class BridgesAdjacencyListTest at src/test/java/javatests/com/williamfiset/algorithms/graphtheory/BridgesAdjacencyListTest.java:11}	{Class BridgesAdjacencyListTest at src/test/java/com/williamfiset/algorithms/graphtheory/BridgesAdjacencyListTest.java:11}) MOVE({javatests.com.williamfiset.algorithms.graphtheory.BridgesAdjacencyListTest}  {com.williamfiset.algorithms.graphtheory.BridgesAdjacencyListTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class MinDHeapTest at src/test/java/javatests/com/williamfiset/algorithms/datastructures/priorityqueue/MinDHeapTest.java:13}	{Class MinDHeapTest at src/test/java/com/williamfiset/algorithms/datastructures/priorityqueue/MinDHeapTest.java:13}) MOVE({javatests.com.williamfiset.algorithms.datastructures.priorityqueue.MinDHeapTest}  {com.williamfiset.algorithms.datastructures.priorityqueue.MinDHeapTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class BitManipulationsTest at src/test/java/javatests/com/williamfiset/algorithms/other/BitManipulationsTest.java:8}	{Class BitManipulationsTest at src/test/java/com/williamfiset/algorithms/other/BitManipulationsTest.java:8}) MOVE({javatests.com.williamfiset.algorithms.other.BitManipulationsTest}  {com.williamfiset.algorithms.other.BitManipulationsTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class BipartiteGraphCheckAdjacencyListTest at src/test/java/javatests/com/williamfiset/algorithms/graphtheory/networkflow/BipartiteGraphCheckAdjacencyListTest.java:10}	{Class BipartiteGraphCheckAdjacencyListTest at src/test/java/com/williamfiset/algorithms/graphtheory/networkflow/BipartiteGraphCheckAdjacencyListTest.java:10}) MOVE({javatests.com.williamfiset.algorithms.graphtheory.networkflow.BipartiteGraphCheckAdjacencyListTest}  {com.williamfiset.algorithms.graphtheory.networkflow.BipartiteGraphCheckAdjacencyListTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class BinaryHeapTest at src/test/java/javatests/com/williamfiset/algorithms/datastructures/priorityqueue/BinaryHeapTest.java:12}	{Class BinaryHeapTest at src/test/java/com/williamfiset/algorithms/datastructures/priorityqueue/BinaryHeapTest.java:12}) MOVE({javatests.com.williamfiset.algorithms.datastructures.priorityqueue.BinaryHeapTest}  {com.williamfiset.algorithms.datastructures.priorityqueue.BinaryHeapTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class SuffixArrayTest at src/test/java/javatests/com/williamfiset/algorithms/datastructures/suffixarray/SuffixArrayTest.java:13}	{Class SuffixArrayTest at src/test/java/com/williamfiset/algorithms/datastructures/suffixarray/SuffixArrayTest.java:13}) MOVE({javatests.com.williamfiset.algorithms.datastructures.suffixarray.SuffixArrayTest}  {com.williamfiset.algorithms.datastructures.suffixarray.SuffixArrayTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class IntQueueTest at src/test/java/javatests/com/williamfiset/algorithms/datastructures/queue/IntQueueTest.java:10}	{Class IntQueueTest at src/test/java/com/williamfiset/algorithms/datastructures/queue/IntQueueTest.java:10}) MOVE({javatests.com.williamfiset.algorithms.datastructures.queue.IntQueueTest}  {com.williamfiset.algorithms.datastructures.queue.IntQueueTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class RangeQueryPointUpdateSegmentTree at src/main/java/com/williamfiset/algorithms/datastructures/segmenttree/RangeQueryPointUpdateSegmentTree.java:1}	{Class RangeQueryPointUpdateSegmentTree at src/main/java/com/williamfiset/algorithms/datastructures/segmenttree/RangeQueryPointUpdateSegmentTree.java:4}) MOVE({RangeQueryPointUpdateSegmentTree}  {com.williamfiset.algorithms.datastructures.segmenttree.RangeQueryPointUpdateSegmentTree}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class LinkedListTest at src/test/java/javatests/com/williamfiset/algorithms/datastructures/linkedlist/LinkedListTest.java:11}	{Class LinkedListTest at src/test/java/com/williamfiset/algorithms/datastructures/linkedlist/LinkedListTest.java:11}) MOVE({javatests.com.williamfiset.algorithms.datastructures.linkedlist.LinkedListTest}  {com.williamfiset.algorithms.datastructures.linkedlist.LinkedListTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class MinCostMaxFlowTests at src/test/java/javatests/com/williamfiset/algorithms/graphtheory/networkflow/MinCostMaxFlowTests.java:10}	{Class MinCostMaxFlowTests at src/test/java/com/williamfiset/algorithms/graphtheory/networkflow/MinCostMaxFlowTests.java:10}) MOVE({javatests.com.williamfiset.algorithms.graphtheory.networkflow.MinCostMaxFlowTests}  {com.williamfiset.algorithms.graphtheory.networkflow.MinCostMaxFlowTests}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class TreeIsomorphismWithBfsTest at src/test/java/javatests/com/williamfiset/algorithms/graphtheory/treealgorithms/TreeIsomorphismWithBfsTest.java:18}	{Class TreeIsomorphismWithBfsTest at src/test/java/com/williamfiset/algorithms/graphtheory/treealgorithms/TreeIsomorphismWithBfsTest.java:18}) MOVE({javatests.com.williamfiset.algorithms.graphtheory.treealgorithms.TreeIsomorphismWithBfsTest}  {com.williamfiset.algorithms.graphtheory.treealgorithms.TreeIsomorphismWithBfsTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class UnionFindTest at src/test/java/javatests/com/williamfiset/algorithms/datastructures/unionfind/UnionFindTest.java:8}	{Class UnionFindTest at src/test/java/com/williamfiset/algorithms/datastructures/unionfind/UnionFindTest.java:8}) MOVE({javatests.com.williamfiset.algorithms.datastructures.unionfind.UnionFindTest}  {com.williamfiset.algorithms.datastructures.unionfind.UnionFindTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class ConstObj at src/test/java/javatests/com/williamfiset/algorithms/datastructures/set/HSetTest.java:16}	{Class ConstObj at src/test/java/com/williamfiset/algorithms/datastructures/set/HSetTest.java:16}) MOVE({javatests.com.williamfiset.algorithms.datastructures.set.ConstObj}  {com.williamfiset.algorithms.datastructures.set.ConstObj}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class LongestCommonSubstringTest at src/test/java/javatests/com/williamfiset/algorithms/strings/LongestCommonSubstringTest.java:17}	{Class LongestCommonSubstringTest at src/test/java/com/williamfiset/algorithms/strings/LongestCommonSubstringTest.java:17}) MOVE({javatests.com.williamfiset.algorithms.strings.LongestCommonSubstringTest}  {com.williamfiset.algorithms.strings.LongestCommonSubstringTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class HashTableLinearProbingTest at src/test/java/javatests/com/williamfiset/algorithms/datastructures/hashtable/HashTableLinearProbingTest.java:9}	{Class HashTableLinearProbingTest at src/test/java/com/williamfiset/algorithms/datastructures/hashtable/HashTableLinearProbingTest.java:9}) MOVE({javatests.com.williamfiset.algorithms.datastructures.hashtable.HashTableLinearProbingTest}  {com.williamfiset.algorithms.datastructures.hashtable.HashTableLinearProbingTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class TreeIsomorphismTest at src/test/java/javatests/com/williamfiset/algorithms/graphtheory/treealgorithms/TreeIsomorphismTest.java:16}	{Class TreeIsomorphismTest at src/test/java/com/williamfiset/algorithms/graphtheory/treealgorithms/TreeIsomorphismTest.java:16}) MOVE({javatests.com.williamfiset.algorithms.graphtheory.treealgorithms.TreeIsomorphismTest}  {com.williamfiset.algorithms.graphtheory.treealgorithms.TreeIsomorphismTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class MinIndexedBinaryHeapTest at src/test/java/javatests/com/williamfiset/algorithms/datastructures/priorityqueue/MinIndexedBinaryHeapTest.java:15}	{Class MinIndexedBinaryHeapTest at src/test/java/com/williamfiset/algorithms/datastructures/priorityqueue/MinIndexedBinaryHeapTest.java:15}) MOVE({javatests.com.williamfiset.algorithms.datastructures.priorityqueue.MinIndexedBinaryHeapTest}  {com.williamfiset.algorithms.datastructures.priorityqueue.MinIndexedBinaryHeapTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class RedBlackTreeTest at src/test/java/javatests/com/williamfiset/algorithms/datastructures/balancedtree/RedBlackTreeTest.java:10}	{Class RedBlackTreeTest at src/test/java/com/williamfiset/algorithms/datastructures/balancedtree/RedBlackTreeTest.java:10}) MOVE({javatests.com.williamfiset.algorithms.datastructures.balancedtree.RedBlackTreeTest}  {com.williamfiset.algorithms.datastructures.balancedtree.RedBlackTreeTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class DynamicArrayTest at src/test/java/javatests/com/williamfiset/algorithms/datastructures/dynamicarray/DynamicArrayTest.java:10}	{Class DynamicArrayTest at src/test/java/com/williamfiset/algorithms/datastructures/dynamicarray/DynamicArrayTest.java:10}) MOVE({javatests.com.williamfiset.algorithms.datastructures.dynamicarray.DynamicArrayTest}  {com.williamfiset.algorithms.datastructures.dynamicarray.DynamicArrayTest}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class MaxFlowTests at src/test/java/javatests/com/williamfiset/algorithms/graphtheory/networkflow/MaxFlowTests.java:16}	{Class MaxFlowTests at src/test/java/com/williamfiset/algorithms/graphtheory/networkflow/MaxFlowTests.java:16}) MOVE({javatests.com.williamfiset.algorithms.graphtheory.networkflow.MaxFlowTests}  {com.williamfiset.algorithms.graphtheory.networkflow.MaxFlowTests}),
6e5bc953c2f61761b6dcf1e829af06c135213fa4,MOVE, MOVE	{Class EulerianPathDirectedEdgesAdjacencyListTest at src/test/java/javatests/com/williamfiset/algorithms/graphtheory/EulerianPathDirectedEdgesAdjacencyListTest.java:9}	{Class EulerianPathDirectedEdgesAdjacencyListTest at src/test/java/com/williamfiset/algorithms/graphtheory/EulerianPathDirectedEdgesAdjacencyListTest.java:9}) MOVE({javatests.com.williamfiset.algorithms.graphtheory.EulerianPathDirectedEdgesAdjacencyListTest}  {com.williamfiset.algorithms.graphtheory.EulerianPathDirectedEdgesAdjacencyListTest}),
